ما خلّص فرْضو بعِد.‌,He didn't finish his homework yet.,,,,,,,,,379
بعْد,after,,preposition,also,مِن بعْد,,,,,380
رْتاحِت بعْد الشِّغِل.‌,I rested after work.,,,,,,,,,381
مْنِرْجع مِن بعْد الفاصِل.‌,We return after the break.,,,,,,,,,382
بعْد الضُّهُر‌,afternoon,,adverb,,,,,,,383
بْخلِّص شِغِل بعْد الضُّهُر.‌,I finish work in the afternoon.,,,,,,,,,384
بعْد بُكْرا‌,the day after tomorrow,,adverb,,,,,,,385
عِنّا إمْتِحان بعْد بُكْرا.‌,We have a test the day after tomorrow.,,,,,,,,,386
(مِن) بعْد هيْك‌,after that,,adverb,,,,,,,387
رِحِت عالنّادي ومِن بعْد هيْك رْجِعِت عالبيْت.‌,I went to the gym;and after that;I went back home.,,,,,,,,,388
بعْد ما‌,after,,conjunction,,,,,,,389
غسِّل إيديْك بعْد ما تْخلِّص صحْنك.‌,Wash your hands after you finish your plate.,,,,,,,,,390
بْشوفك بعْد ساعة.‌,I'll see you in an hour.,,,,,,,,,391
بعْديْن,later;then,,adverb,,,,,,,392
بْشوفك بعْديْن.‌,I will see you later.,,,,,,,,,393
"قريْت كْتاب، بعْديْن رِحِت عالتّخِت.‌",I read a book then I went to bed.,,,,,,,,,394
بعِض,each other,,determiner,,,,,,,395
حِبّوا بعِض!‌,Love each other!,,,,,,,,,396
مع بعِض‌,together;with each other,,adverb,,,,,,,397
بيعيشوا مع بعِض.‌,They live together.,,,,,,,,,398
بْعيد,far;distant,,adjective,elative,أبْعد,,plural,بْعاد,,399
بدّي سافِر عَ بْلاد بْعيدِة.‌,I want to travel to distant countries.,,,,,,,,,400
بْعيد عن‌,far from,,preposition,,,,,,,401
بْعيش بْعيد عن المدينِة.‌,I live far from the city.,,,,,,,,,402
خلّيه بْعيد عن حَوْزِةْ الِوْلاد.‌,Keep it out of the reach of children.,,,,,,,,,403
بقر,cows;cattle,,collective noun,,,,,,,404
ما بِشْرب حليب البقر.‌,I don't drink cow's milk.,,,,,,,,,405
بِقلْب,inside,,preposition,,,,,,,406
بْحُطّ مُصْرِيّاتي بِقلْب جَيْبتي.‌,I put my money inside my pocket.,,,,,,,,,407
الرّيحة المِش مْنيحة دخلِت بِقلْب البيْت.‌,The bad smell went into the house.,,,,,,,,,408
بِقي,stay,,verb,imperfect,يِبْقى,,,,,409
بْقينا بِفُنْدُق جنْب البحِر.‌,We stayed in a hotel near the beach.,,,,,,,,,410
بُكْرا,tomorrow,,adverb,,,,,,,411
أيّ يوْم بُكْرا؟‌,What day is tomorrow?,,,,,,,,,412
بِكي,cry,,verb,imperfect,يِبْكي,,,,,413
البيْبِيات بْيِبْكوا بسّ يْجوعوا.‌,Babies cry when they are hungry.,,,,,,,,,414
بكّير,early,,adverb,elative,أبْكر,,,,,415
مِنْفيق دايْماً بكّير.‌,We always get up early.,,,,,,,,,416
بلا,without,,preposition,,,,,,,417
ما فِيي عيش بلاك!‌,I can't live without you!,,,,,,,,,418
بْلاسْتيك,plastic,,adjective,,,,,,,419
ما بْحِبّ خزِّن أكِل بِالِبْلاسْتيك.‌,I don't like to store food in plastic.,,,,,,,,,420
بلد,country,,noun,plural,بْلاد,,,,,421
لِبْنان بلد صْغير.‌,Lebanon is a small country.,,,,,,,,,422
بلْدِة,town,,noun,,,,,,,423
بْعيش بِبلْدِة صْغيرِة.‌,I live in a small town.,,,,,,,,,424
بلّش,start;begin,,verb,imperfect,يْبلِّش,,,,,425
أَيْمْتى بلّشِت تِتْعلّم عربي؟‌,When did you start learning Arabic?,,,,,,,,,426
بلّغ,notify;report,,verb,imperfect,يْبلِّغ,,,,,427
بلّغِت البانْك عن عِنْواني الجّْديد.‌,I notified the bank of my new address.,,,,,,,,,428
بْلوزِة,blouse,,noun,,,,,,,429
حبّيْت بْلوزْتِك! جْديدِة؟‌,I love your blouse! Is it new?,,,,,,,,,430
بْليز/پْليز,please,,interjection,,,,,,,431
"بْليز، ساعِدْني!‌",Please;help me!,,,,,,,,,432
بِنايِة,building,,noun,,,,,,,433
البِنايِة جْديدِة.‌,The building is new.,,,,,,,,,434
بِنِت,girl;daughter,,noun; f.,plural,بنات,,,,,435
البِنِت لابْسِة فُسْتان زهِر.‌,The girl is wearing a pink dress.,,,,,,,,,436
هَيْدي بِنْتي.‌,This is my daughter.,,,,,,,,,437
بندوْرة,tomatoes,,collective noun,,,,,,,438
ما بْحِبّ آكُل بندوْرة.‌,I don't like to eat tomatoes.,,,,,,,,,439
بِنْزين,gas(oline),,noun (no plural),,,,,,,440
السِّيّارة بِحاجِة لبِنْزين.‌,The car needs gas.,,,,,,,,,441
بنْطالوْن,(pair of) pants;trousers,,noun,plural,بناطْلين,,,,,442
لِبِس بنْطلوْن أسْوَد.‌,He wore a pair of black pants.,,,,,,,,,443
بنْك,bank,,noun,plural,بْنوك,,,,,444
نبيل حطّ مُصْرِيّاتو بِالبنْك.‌,Nabil put his money in the bank.,,,,,,,,,445
بِنّي,brown,,adjective,,,,,,,446
عِنْدا عْيون بِنّي حِلْوين.‌,She has beautiful brown eyes.,,,,,,,,,447
بنى,build,,verb,imperfect,يِبْني,,,,,448
لح يِبْنوا بِنايِة جْديدِة هوْن.‌,They're going to build a new building here.,,,,,,,,,449
بْهار,pepper,,noun,,,,,,,450
بْحِبّ زيد بْهار لللّحْمِة.‌,I like to add pepper to meat.,,,,,,,,,451
بُوّابِة,gate,,noun,plural,بْواب,,,,,452
لح إنْطُر عالبُوّابِة الزّرْقا.‌,I will wait at the blue gate.,,,,,,,,,453
بِواسْطِةْ,via;by means of,,preposition,,,,,,,454
بعتِت الرِّسالِة بِواسْطِةْ البريد.‌,I sent the letter by mail.,,,,,,,,,455
بوبّو,(eye) pupil,,noun,,,,,,,456
البوبّو أسْوَد.‌,The pupil is black.,,,,,,,,,457
بوْسْطة,bus,,noun,,,,,,,458
لَويْن رايْحة هَيْدي البوْسْطة؟‌,Where does this bus go?,,,,,,,,,459
بوْليس,police;police officer,,noun,,,,,,,460
البوْليس وَقّف الشّخِص المِش مْنيح.‌,The police stopped the bad person.,,,,,,,,,461
بيّ,father;dad,,noun,plural,بيّات,,,,,462
بيّي بْيِشْتِغِل بِشِرْكِة.‌,My father works in a company.,,,,,,,,,463
بيّي شْترى سِيّارة جْديدِة.‌,My dad bought a new car.,,,,,,,,,464
بْيانو,piano,,noun,,,,,,,465
بدّو يِتْعلّم بْيانو.‌,He wants to learn the piano.,,,,,,,,,466
بيْبي,baby,,noun,,,,,,,467
البيْبي بْيِشْرب حليب.‌,The baby drinks milk.,,,,,,,,,468
بيْت,house;home,,noun,plural,بْيوت,,,,,469
بَيْتك كْتير كْبير!‌,Your house is so big!,,,,,,,,,470
بدّي روح عالبيْت.‌,I want to go home.,,,,,,,,,471
بيتْزا,pizza,,noun; f.,,,,,,,472
أكلِت بيتْزا عالغدا.‌,I ate pizza for lunch.,,,,,,,,,473
بير,well,,noun,plural,بْيار,,,,,474
البير ناشِف.‌,The well is dry.,,,,,,,,,475
بيرة,beer,,noun (no plural),,,,,,,476
بيحِبّوا يِشْربوا بيرة عالبحِر.‌,They like to drink beer at the beach.,,,,,,,,,477
بَيْروت,Beirut,,noun (no plural),,,,,,,478
بيعيش بِبَيْروت.‌,He lives in Beirut.,,,,,,,,,479
بيسْكْوي,cookie,,noun,plural,بسْكوْت,,,,,480
بْحِبّ آكُل بيسْكْوي مع الشّاي.‌,I like to eat a cookie with tea.,,,,,,,,,481
بيسيكْليْت,bicycle;bike,,noun,,,,,,,482
بْتعْرِف كيف تْسوق بيسيكْليْت؟‌,Do you know how to ride a bike?,,,,,,,,,483
بيسين,swimming pool,,noun,,,,,,,484
قضّيْت الصَّيْفية جنْب البيسين.‌,I spent the summer by the swimming pool.,,,,,,,,,485
بيْض,eggs,,collective noun,,,,,,,486
لازِم نِشْتْري بيْض مِن المحلّ.‌,We need to buy eggs at the store.,,,,,,,,,487
بيكْنيك,picnic,,noun,,,,,,,488
ما رِحْنا عالبيكْنيك بِسبب الشِّتي.‌,We didn't go to the picnic because of the rain.,,,,,,,,,489
بيْن,between,,preposition,,,,,,,490
البنْك بيْن المطْعم والمحلّ.‌,The bank is between the restaurant and the store.,,,,,,,,,491
بيّن,seem;appear,,verb,imperfect,يْبيِّن,,,,,492
بيّن تعْبان.‌,He seemed tired.,,,,,,,,,493
بيْنات,between,,preposition,,,,,,,494
"بيْناتْنا، ما كان الأكِل طيِّب.‌",Between you and me;the food wasn't tasty.,,,,,,,,,495
بَيْنما,while,,conjunction,,,,,,,496
دايْماً بْساعِد إمّي بَيْنما إخْتي ما بِتْساعِدا.‌,I always help my mom while my sister doesn't help her.,,,,,,,,,497
تـ,in order to;to;so that,,particle,also,لـ,,,,,498
لازِم يِدْرُس تَيْجيب علامات مْنيحة.‌,He should study to get good grades.,,,,,,,,,499
تابْلو,board,,noun,,,,,,,500
المْعلّْمِة كتبِت الفرِض عالتّابْلو.‌,The teacher wrote the homework on the board.,,,,,,,,,501
تأْثير,effect,,noun,,,,,,,502
الموسيقى الرّايْقة عِنْدا تأْثير مْنيح عالأطْفال.‌,Soft music has a good effect on children.,,,,,,,,,503
تْأخّر,be late,,verb,imperfect,يِتْأخّر,,,,,504
تْأخّر البابا عَ شِغْلو.‌,Dad is late for work.,,,,,,,,,505
تْأدّب,behave,,verb,imperfect,يِتْأدّب,,,,,506
تْأدّب لمّن تِحْكي مع جِدّك!‌,Behave when you speak to your grandfather!,,,,,,,,,507
تاريخ,date;history,,noun,plural,تَواريخ,,,,,508
ما قرّروا تاريخ عِرْسُن بعْد.‌,They didn't decide on their wedding date yet.,,,,,,,,,509
هَيْدا البلد عِنْدو تاريخ غني.‌,This country has a rich history.,,,,,,,,,510
تاعا,(imperative) come,,verb,feminine,تاعي,,plural,تاعوا,,511
تاعا لهوْن!‌,Come here!,,,,,,,,,512
تاكْسي,taxi,,noun,plural,تكاسي,,,,,513
خلّينا ناخُد تاكْسي!‌,Let's take a taxi!,,,,,,,,,514
تالِت,third,,adjective; number,,,,,,,515
رِبِح تالِت رِتْبِة.‌,He won the third rank.,,,,,,,,,516
تاني,second;other;another;else,,adjective; number,,,,,,,517
أخد المرْتبِة التّانْيِة.‌,He took second place.,,,,,,,,,518
بْحِبّ إتْعلّم لُغات تانْيِة.‌,I like to learn other languages.,,,,,,,,,519
الوَلد بدّو إمّو وما حدا تاني.‌,The child wants his mother and no one else.,,,,,,,,,520
تْأنّى,be careful,,verb,imperfect,يِتْأنّى,,,,,521
رامِز بْيِتْأنّى لمّا يِحْكي.‌,Ramez is careful when he speaks.,,,,,,,,,522
تبعو,one's;his,,,,,,,,,523
هَيْدا المقْعد تبعك؟‌,Is this seat yours?,,,,,,,,,524
البيْت تبعْنا قديم.‌,Our house is old.,,,,,,,,,525
تِجاري,commercial;retail;business-,,adjective,,,,,,,526
فتحِت محلّ تِجاري.‌,I opened a retail store.,,,,,,,,,527
تِجاه,toward;as regards,,preposition,,,,,,,528
الأهِل عِنْدُن مسْؤولِيّات تِجاه وْلادُن.‌,Parents have responsibilities toward their children.,,,,,,,,,529
تجْرُبِة,experience,,noun,plural,تَجارُب,,,,,530
رِحِلْتي كانِت تجْرُبِة حِلْوِة.‌,My trip was a nice experience.,,,,,,,,,531
تْجوّز,marry;get married,,verb,imperfect,يِتْجوّز,,,,,532
لح يِتْجوّز هَيْدا الصّيْف.‌,He will get married this summer.,,,,,,,,,533
تحِت,under;downstairs,,preposition,,,,,,,534
الِبْسَيْنِة نايْمِة تحْت التّخِت.‌,The cat is sleeping under the bed.,,,,,,,,,535
ماما عم تِحْضر تِلْفِزْيوْن تحِت.‌,Mom is watching TV downstairs.,,,,,,,,,536
تْحرّك,move,,verb,imperfect,يِتْحرّك,,,,,537
الِقْرود بْيِتْحرّكوا بْسِرْعة.‌,Monkeys move fast.,,,,,,,,,538
تْحطّم,crash,,verb,imperfect,يِتْحطّم,,,,,539
الطّيّارة تْحطّمِت.‌,The plane crashed.,,,,,,,,,540
تْحمّم,shower;bathe,,verb,imperfect,يِتْحمّم,,,,,541
بْيِتْحمّم بعْد الرّْياضة.‌,He showers after exercise.,,,,,,,,,542
تْخانق,fight,,verb,imperfect,يِتْخانق,,,,,543
الصُّبْيان عم يِتْخانقوا.‌,The boys are fighting.,,,,,,,,,544
تْخبّى,hide,,verb,imperfect,يِتْخبّى,,,,,545
الِبْسَيْنِة تْخبِّت بِالِخْزانِة.‌,The cat hid in the closet.,,,,,,,,,546
تخِت,bed,,noun,plural,تْخوت,,,,,547
بدّي إشْتْري تخِت كْبير.‌,I want to buy a big bed.,,,,,,,,,548
تْخرّج,graduate,,verb,imperfect,يِتْخرّج,,,,,549
لح تِتْخرّج قريباً مِن الجّامْعة.‌,She will soon graduate from college.,,,,,,,,,550
تِدْخين,smoking,,noun (no plural),,,,,,,551
التِّدْخين بْيِقْدر يِقْتُل.‌,Smoking can kill.,,,,,,,,,552
تْدرّب,exercise,,verb,imperfect,يِتْدرّب,,,,,553
تْدرّب قبْل المُباراةْ.‌,He exercised before the game.,,,,,,,,,554
تْذكّر,remember,,verb,imperfect,يِتْذكّر,,,,,555
ما بِتْذكّر إسْما.‌,I don't remember her name.,,,,,,,,,556
تْرأّس,lead,,verb,imperfect,يِتْرأّس,,,,,557
تْرأّسِت الفريق.‌,She led the team.,,,,,,,,,558
ترْقية,raise,,noun,,,,,,,559
أخد ترْقية بِالشِّغِل.‌,He got a raise at work.,,,,,,,,,560
ترك,leave,,verb,imperfect,يِتْرُك,,,,,561
تركِت وْلادا مع إمّا.‌,She left her kids with her mother.,,,,,,,,,562
تْروّق,have breakfast,,verb,imperfect,يِتْروّق,,,,,563
ما بِتْروّق الصُّبُح.‌,I don't have breakfast in the morning.,,,,,,,,,564
تِرْويقة,breakfast,,noun,,,,,,,565
الفُنْدُق بيقدِّم تِرْويقة بِالغِرْفِة.‌,The hotel serves breakfast in the room.,,,,,,,,,566
تْريْن,train,,noun,,,,,,,567
بدّي سافِر بِالتّْريْن.‌,I want to travel by train.,,,,,,,,,568
تْزوّج,marry;get married,,verb,imperfect,يِتْزوّج,,,,,569
لح يِتْزَوّج هَيْدا الصّيْف.‌,He will get married this summer.,,,,,,,,,570
تْساوى,equal,,verb,imperfect,يِتْساوى,,,,,571
واحد وواحد بيساوي تْنيْن.‌,One and one equals two.,,,,,,,,,572
تْسبّب بِـ,cause,,verb,imperfect,يِتْسبّب,,,,,573
الشِّتي تْسبّب بِفَيَضان.‌,The rain caused a flood.,,,,,,,,,574
تْسبّح,swim,,verb,imperfect,يِتْسبّح,,,,,575
فيك تِتْسبّح؟‌,Can you swim?,,,,,,,,,576
تِسْعة,nine,,number,,,,,,,577
تِسْعة مِن رِفْقاتي ما إجوا عالحفْلِة.‌,Nine of my friends didn't come to the party.,,,,,,,,,578
تِسِعْتعِش,nineteen,,number,,,,,,,579
شْتريْت أوّل سِيّارة عالتِّسِعْتعِش.‌,I bought my first car at [the age of] nineteen.,,,,,,,,,580
تِسْعين,ninety,,number,,,,,,,581
بْحِبّ إسْمع موسيقى مِن التِّسْعينات.‌,I like to listen to music from the '90s.,,,,,,,,,582
تِسْلايِة,fun,,noun,,,,,,,583
بِلْعب بْيانو للتِّسْلايِة.‌,I play the piano for fun.,,,,,,,,,584
تْسلّق,climb,,verb,imperfect,يِتْسلّق,,,,,585
بيحِبّ يِتْسلّق جْبال.‌,He likes to climb mountains.,,,,,,,,,586
تْسلّى,have fun;enjoy oneself,,verb,imperfect,يِتْسلّى,,,,,587
تْسلّيْت بِالرِّحْلِة.‌,I had fun on the trip.,,,,,,,,,588
تْسوّق,shop;go shopping,,verb,imperfect,يِتْسوّق,,,,,589
بِتْسوّق مع إمّي.‌,I shop with my mother.,,,,,,,,,590
تِشْرين الأوّل,October,,noun (no plural),,,,,,,591
لح زور المكان بِتِشْرين الأوّل.‌,I will visit the place in October.,,,,,,,,,592
تِشْرين التاّني,November,,noun (no plural),,,,,,,593
تِشْرين التّاني بعْد تِشْرين الأوّل.‌,November is after October.,,,,,,,,,594
تْشكّى,report,,verb,imperfect,يِتْشكّى,,,,,595
تْشكّى عليْه للبوْليس.‌,He reported him to the police.,,,,,,,,,596
تْصالح,reconcile;make up,,verb,imperfect,يِتْصالح,,,,,597
تْصالحِت مع زَوْجا.‌,She reconciled with her husband.,,,,,,,,,598
تْصرّف,behave,,verb,imperfect,يِتْصرّف,,,,,599
تْصرّف اليوْم مِتْل الأطْفال.‌,He behaved like a child today.,,,,,,,,,600
تّصل,call;phone,,verb,imperfect,يِتِّصِل,,,,,601
تّصلِت لإعْزِما.‌,I called to invite her.,,,,,,,,,602
تْطلّع,look,,verb,imperfect,يِتْطلّع,,,,,603
تْطلّع عالجّبل مِن الشِّبّاك.‌,He looked at the mountain from the window.,,,,,,,,,604
تْطوّر,develop,,verb,imperfect,يِتْطوّر,,,,,605
المدينِة تْطوّرِتِ مع الوَقِت.‌,The city developed with time.,,,,,,,,,606
تعْبان,tired,,adjective,,,,,,,607
